Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,433,Research & Development,2,2,Human Resources,1,866,2,Female,93,3,3,Research Scientist,2,Married,19670,3169,6,Y,No,17,3,3,80,0,10,4,2,21,3,9,4
32,No,Travel_Rarely,937,Sales,11,2,Marketing,1,867,4,Female,90,2,3,Sales Executive,4,Married,10512,17849,6,Y,Yes,21,4,3,80,0,36,0,1,9,10,5,8
35,Yes,Non-Travel,494,Sales,2,4,Marketing,1,868,4,Female,41,2,4,Sales Executive,1,Married,3991,22891,4,Y,No,22,3,1,80,1,17,4,3,20,12,14,4
19,No,Travel_Rarely,975,Research & Development,1,3,Marketing,1,869,2,Male,98,1,1,Manager,1,Married,4293,13008,2,Y,Yes,24,3,2,80,0,23,3,1,24,5,9,9
46,No,Travel_Rarely,482,Human Resources,26,1,Medical,1,870,4,Female,43,2,4,Human Resources,1,Single,19996,2795,6,Y,Yes,23,3,2,80,1,18,2,2,5,13,12,0
30,No,Travel_Rarely,193,Research & Development,2,3,Medical,1,871,3,Male,63,2,4,Research Scientist,3,Married,18860,5442,4,Y,No,18,3,1,80,0,4,0,3,29,6,14,3
21,Yes,Non-Travel,548,Sales,23,3,Marketing,1,872,1,Female,77,2,2,Sales Representative,1,Married,1995,10279,5,Y,No,11,4,2,80,0,28,4,2,28,11,2,15
59,Yes,Travel_Frequently,210,Research & Development,9,4,Human Resources,1,873,4,Male,90,3,4,Manager,2,Single,2942,8930,2,Y,Yes,18,3,2,80,1,38,5,2,10,0,10,11
27,No,Travel_Rarely,418,Research & Development,22,2,Technical Degree,1,874,3,Male,64,2,2,Research Director,4,Single,14820,15398,5,Y,No,24,3,2,80,1,1,5,1,10,9,14,14
48,No,Travel_Frequently,1293,Sales,26,1,Human Resources,1,875,4,Female,94,3,2,Manager,4,Single,17933,26690,6,Y,Yes,11,3,1,80,2,16,4,3,26,0,10,4
58,No,Travel_Rarely,543,Sales,2,2,Medical,1,876,1,Male,88,2,4,Sales Representative,4,Divorced,3947,12732,7,Y,No,13,3,3,80,1,10,3,2,18,15,4,13
25,No,Travel_Rarely,319,Research & Development,28,3,Other,1,877,2,Male,65,2,3,Research Scientist,4,Married,17310,24312,1,Y,Yes,19,3,2,80,2,36,3,1,21,6,5,6
20,Yes,Travel_Rarely,1347,Research & Development,15,3,Medical,1,878,1,Male,48,3,1,Manufacturing Director,2,Single,3272,4343,1,Y,No,14,3,2,80,1,12,5,1,27,5,3,10
26,No,Travel_Rarely,774,Sales,10,2,Technical Degree,1,879,4,Male,71,3,4,Manager,4,Single,17014,12799,5,Y,No,20,3,3,80,0,28,5,1,3,17,9,14
47,Yes,Travel_Rarely,379,Sales,15,2,Life Sciences,1,880,1,Male,98,1,4,Sales Executive,2,Married,3422,21700,7,Y,No,23,4,2,80,2,31,3,1,36,3,9,10
28,No,Non-Travel,1110,Sales,10,4,Medical,1,881,1,Female,48,1,3,Sales Executive,2,Married,11939,23469,4,Y,No,19,3,2,80,0,39,2,2,18,15,11,6
52,No,Travel_Rarely,670,Research & Development,25,2,Human Resources,1,882,2,Female,68,3,2,Manager,4,Divorced,16465,11468,0,Y,No,11,3,3,80,1,7,1,2,16,0,5,3
54,No,Non-Travel,1111,Sales,23,2,Human Resources,1,883,4,Male,98,2,3,Sales Executive,4,Divorced,12225,10212,0,Y,No,18,3,1,80,1,9,4,2,39,1,6,0
59,No,Travel_Rarely,976,Sales,27,4,Marketing,1,884,1,Female,81,1,3,Sales Representative,4,Married,9704,4645,8,Y,Yes,13,3,1,80,1,24,2,3,35,15,1,1
30,No,Travel_Rarely,567,Research & Development,17,2,Marketing,1,885,1,Male,41,3,2,Research Director,2,Single,18640,26735,3,Y,Yes,21,3,2,80,1,10,4,3,22,8,13,3
53,No,Travel_Rarely,940,Sales,28,3,Marketing,1,886,2,Male,76,3,4,Sales Representative,3,Divorced,8512,26580,0,Y,No,17,3,2,80,2,27,5,1,27,14,14,4
30,No,Travel_Rarely,855,Research & Development,9,2,Life Sciences,1,887,3,Female,65,2,3,Healthcare Representative,2,Divorced,4991,14644,7,Y,Yes,12,3,3,80,2,32,2,2,10,15,6,1
29,No,Travel_Rarely,939,Sales,18,1,Technical Degree,1,888,4,Male,92,3,3,Sales Executive,3,Married,19801,4308,1,Y,No,23,3,3,80,1,38,5,1,13,8,6,1
54,No,Travel_Rarely,131,Sales,4,3,Other,1,889,3,Male,80,1,4,Manager,4,Married,9965,10628,1,Y,No,17,4,2,80,0,25,5,2,12,6,1,13
27,Yes,Travel_Rarely,460,Sales,9,4,Human Resources,1,890,3,Male,72,2,4,Sales Representative,2,Married,3424,19195,0,Y,No,17,3,2,80,2,7,5,3,23,9,2,2
26,No,Travel_Rarely,1413,Research & Development,16,3,Human Resources,1,891,2,Female,63,3,1,Research Scientist,4,Married,10301,4554,0,Y,No,19,3,1,80,0,37,0,1,15,6,2,9
24,No,Travel_Frequently,187,Research & Development,4,4,Technical Degree,1,892,2,Female,78,3,3,Research Scientist,3,Married,11249,14022,8,Y,Yes,12,3,1,80,1,25,1,2,27,12,0,5
19,No,Travel_Rarely,1359,Research & Development,16,1,Life Sciences,1,893,4,Male,47,2,1,Laboratory Technician,3,Divorced,16155,5349,0,Y,Yes,18,3,1,80,2,31,5,2,29,1,0,1
40,No,Travel_Rarely,848,Research & Development,19,1,Marketing,1,894,3,Male,90,2,2,Manufacturing Director,2,Married,18080,24268,5,Y,Yes,15,3,1,80,2,27,4,2,38,11,9,10
56,No,Travel_Rarely,414,Research & Development,1,3,Technical Degree,1,895,1,Male,86,2,4,Manufacturing Director,2,Divorced,4042,7428,6,Y,Yes,20,4,3,80,2,6,3,1,26,12,10,13
57,Yes,Non-Travel,466,Sales,23,2,Other,1,896,3,Male,34,1,4,Sales Representative,2,Single,3378,14375,3,Y,No,19,3,1,80,0,34,1,3,16,2,5,12
56,No,Travel_Frequently,1006,Sales,6,3,Marketing,1,897,2,Male,53,1,1,Sales Representative,2,Single,6492,8924,4,Y,No,18,4,1,80,1,1,4,2,25,10,8,6
38,No,Travel_Rarely,1394,Research & Development,10,3,Other,1,898,1,Female,93,3,3,Research Scientist,1,Married,5558,9848,3,Y,No,13,3,2,80,1,21,0,1,6,7,8,9
40,No,Travel_Rarely,799,Sales,16,1,Medical,1,899,1,Female,88,3,2,Sales Representative,1,Single,11813,9034,3,Y,No,13,3,1,80,2,21,5,2,34,10,10,12
46,Yes,Travel_Rarely,232,Sales,4,4,Other,1,900,2,Female,67,2,3,Sales Executive,4,Married,2468,12816,0,Y,Yes,21,3,2,80,2,2,4,1,14,17,13,1
31,No,Non-Travel,904,Sales,22,3,Marketing,1,901,1,Female,62,3,3,Sales Executive,3,Single,18319,5726,5,Y,Yes,22,4,2,80,1,7,4,3,15,6,0,11
43,No,Travel_Rarely,890,Sales,22,2,Medical,1,902,3,Male,39,3,1,Sales Representative,3,Divorced,5884,18123,6,Y,No,20,3,1,80,0,3,4,2,20,11,11,7
22,No,Travel_Rarely,452,Sales,13,1,Marketing,1,903,2,Male,66,2,3,Sales Representative,4,Divorced,6780,2108,6,Y,Yes,18,4,1,80,2,14,1,1,16,5,6,1
48,Yes,Travel_Rarely,281,Research & Development,16,3,Human Resources,1,904,4,Female,40,1,1,Research Scientist,4,Married,1685,13675,7,Y,No,19,3,2,80,0,38,5,2,25,9,5,15
42,No,Travel_Rarely,1288,Research & Development,20,3,Marketing,1,905,2,Female,53,1,4,Laboratory Technician,4,Single,9517,16251,6,Y,No,12,3,3,80,0,11,4,1,34,14,3,7
48,No,Non-Travel,1221,Research & Development,6,2,Medical,1,906,4,Male,50,1,4,Laboratory Technician,1,Married,7106,13600,5,Y,No,13,3,2,80,1,28,3,3,19,14,10,15
37,No,Travel_Rarely,875,Research & Development,26,3,Other,1,907,4,Female,49,3,4,Laboratory Technician,4,Divorced,6397,10302,7,Y,No,24,3,3,80,1,8,5,3,19,5,2,7
34,No,Travel_Rarely,611,Research & Development,11,3,Human Resources,1,908,2,Male,39,2,2,Healthcare Representative,3,Married,14643,12065,2,Y,Yes,24,3,3,80,0,39,2,1,22,14,8,12
19,No,Travel_Rarely,466,Sales,24,3,Life Sciences,1,909,2,Male,76,1,2,Sales Executive,4,Single,16822,20427,8,Y,No,18,3,1,80,0,19,3,3,4,17,9,5
42,No,Travel_Frequently,1082,Research & Development,3,3,Life Sciences,1,910,4,Male,76,3,3,Manufacturing Director,2,Single,12462,10366,2,Y,No,12,4,1,80,1,33,0,2,8,1,4,0
30,No,Travel_Frequently,454,Research & Development,20,2,Life Sciences,1,911,4,Female,44,2,1,Research Director,3,Married,5711,25277,3,Y,Yes,18,3,1,80,2,25,1,3,22,6,7,1
56,No,Travel_Rarely,901,Sales,10,3,Life Sciences,1,912,1,Female,73,1,3,Manager,3,Single,3586,25057,5,Y,No,15,4,1,80,0,20,2,2,17,4,3,6
45,No,Travel_Rarely,1208,Research & Development,28,3,Technical Degree,1,913,2,Female,91,1,4,Manufacturing Director,3,Divorced,11406,5173,7,Y,Yes,16,3,2,80,2,22,1,3,28,2,3,12
59,No,Non-Travel,1350,Research & Development,1,3,Life Sciences,1,914,2,Female,35,2,3,Research Director,1,Divorced,9138,10221,2,Y,No,24,3,3,80,0,17,1,3,10,5,5,3
23,No,Travel_Rarely,513,Research & Development,20,1,Medical,1,915,1,Female,95,3,3,Healthcare Representative,1,Single,9662,11304,5,Y,No,20,3,2,80,1,23,4,2,7,5,5,8
20,No,Travel_Rarely,836,Research & Development,11,2,Life Sciences,1,916,2,Male,33,3,3,Laboratory Technician,3,Married,9404,17108,4,Y,Yes,22,3,3,80,2,28,3,3,26,0,2,2
52,No,Travel_Rarely,1082,Sales,26,1,Marketing,1,917,1,Female,52,1,4,Manager,2,Single,15333,17740,4,Y,Yes,14,3,2,80,1,37,2,2,1,11,14,1
35,No,Non-Travel,219,Human Resources,26,1,Life Sciences,1,918,1,Male,42,2,1,Manager,3,Divorced,11837,20302,4,Y,Yes,13,4,3,80,0,37,4,2,22,4,1,15
28,No,Travel_Rarely,583,Research & Development,12,2,Other,1,919,2,Male,60,3,3,Healthcare Representative,1,Married,11542,24807,8,Y,Yes,18,3,1,80,1,12,2,3,20,6,10,9
37,No,Travel_Frequently,293,Sales,14,1,Medical,1,920,3,Male,45,2,4,Manager,2,Married,17904,5958,6,Y,Yes,19,4,3,80,2,31,5,3,9,7,8,11
22,No,Travel_Rarely,692,Research & Development,25,1,Medical,1,921,4,Female,70,2,2,Research Scientist,3,Married,10556,12755,8,Y,Yes,23,4,1,80,1,18,5,2,37,5,1,1
36,No,Travel_Rarely,691,Research & Development,8,1,Human Resources,1,922,2,Female,30,1,1,Manager,1,Married,15355,20991,8,Y,Yes,18,3,3,80,2,16,3,1,3,14,8,13
39,No,Travel_Rarely,760,Research & Development,11,2,Technical Degree,1,923,3,Female,41,2,4,Research Director,2,Married,14806,12416,5,Y,No,19,3,2,80,1,1,4,3,20,5,11,11
36,No,Travel_Rarely,208,Research & Development,4,3,Marketing,1,924,1,Female,85,2,3,Laboratory Technician,4,Married,11818,8804,5,Y,No,11,3,3,80,1,17,2,3,36,8,10,7
33,No,Travel_Rarely,483,Research & Development,28,4,Medical,1,925,3,Female,79,2,4,Research Director,4,Married,16864,10610,3,Y,No,15,3,2,80,2,38,5,1,11,3,13,6
41,Yes,Travel_Rarely,884,Sales,7,4,Other,1,926,2,Female,49,3,1,Sales Representative,3,Married,1997,21968,7,Y,Yes,22,3,2,80,2,26,4,1,13,15,7,12
58,No,Travel_Rarely,491,Sales,10,2,Life Sciences,1,927,2,Female,95,1,3,Sales Representative,4,Single,12228,16480,1,Y,Yes,17,3,1,80,2,13,1,3,19,9,10,14
21,No,Travel_Frequently,345,Research & Development,19,4,Medical,1,928,3,Female,65,1,2,Manager,1,Single,5552,15432,4,Y,No,18,3,3,80,0,14,5,3,7,0,12,13
32,No,Non-Travel,686,Research & Development,25,2,Other,1,929,2,Male,67,2,2,Manufacturing Director,2,Married,19305,24603,0,Y,No,24,3,2,80,1,7,0,3,26,10,9,4
42,Yes,Travel_Rarely,970,Sales,26,2,Life Sciences,1,930,4,Female,51,2,2,Sales Representative,3,Married,1598,17410,1,Y,No,21,3,3,80,2,8,2,1,36,16,6,7
52,No,Travel_Rarely,569,Sales,4,4,Technical Degree,1,931,3,Male,90,3,4,Manager,2,Married,18318,26557,0,Y,Yes,12,3,1,80,0,20,5,3,20,17,11,4
31,No,Travel_Rarely,967,Research & Development,2,1,Medical,1,932,1,Male,79,1,1,Manager,2,Divorced,7052,12297,5,Y,No,22,3,1,80,0,34,3,1,34,14,4,8
36,No,Travel_Rarely,1035,Human Resources,26,3,Medical,1,933,3,Male,88,3,2,Human Resources,2,Single,7406,6982,1,Y,No,21,4,3,80,2,13,2,1,38,5,12,9
55,No,Travel_Frequently,1335,Research & Development,21,4,Other,1,934,3,Male,49,1,3,Laboratory Technician,1,Single,19858,13419,3,Y,No,24,3,2,80,2,26,0,2,14,15,2,16
53,No,Travel_Rarely,705,Sales,18,4,Human Resources,1,935,3,Female,65,3,3,Sales Representative,3,Single,14850,21182,4,Y,No,14,3,2,80,2,7,2,1,11,1,1,2
24,No,Travel_Rarely,1116,Sales,14,4,Marketing,1,936,3,Female,44,2,3,Sales Executive,4,Married,14601,11480,6,Y,No,17,4,2,80,0,34,2,2,33,2,10,0
47,Yes,Travel_Frequently,1198,Sales,26,4,Technical Degree,1,937,1,Male,91,3,4,Manager,2,Married,2708,17739,0,Y,No,15,3,3,80,0,17,5,1,7,16,7,6
36,Yes,Travel_Rarely,1434,Human Resources,16,2,Marketing,1,938,1,Male,32,2,1,Manager,2,Married,1016,8354,4,Y,No,11,3,2,80,1,13,2,1,36,7,1,14
42,No,Travel_Rarely,961,Sales,22,2,Medical,1,939,1,Male,34,1,1,Sales Executive,2,Single,17856,13361,3,Y,Yes,23,3,2,80,0,7,3,2,29,14,7,7
33,No,Travel_Rarely,1311,Research & Development,11,3,Marketing,1,940,3,Female,85,1,2,Manufacturing Director,1,Married,10594,17513,6,Y,Yes,24,4,2,80,2,7,0,2,2,12,4,10
57,No,Travel_Rarely,1378,Sales,10,3,Life Sciences,1,941,4,Male,60,2,1,Manager,4,Divorced,2612,23075,6,Y,No,12,4,1,80,1,36,5,2,29,0,8,1
25,No,Travel_Rarely,114,Research & Development,17,4,Technical Degree,1,942,4,Male,64,1,3,Research Director,2,Divorced,9286,15180,7,Y,Yes,15,3,2,80,1,1,0,2,28,11,3,1
35,No,Travel_Frequently,400,Research & Development,14,4,Marketing,1,943,1,Female,99,3,3,Research Scientist,1,Divorced,12068,4998,3,Y,No,16,3,3,80,1,16,3,2,0,17,7,10
45,No,Travel_Frequently,1201,Research & Development,22,4,Life Sciences,1,944,4,Male,55,2,4,Laboratory Technician,1,Married,11805,13586,3,Y,No,11,3,3,80,1,12,2,2,15,17,12,16
33,No,Travel_Rarely,1176,Sales,4,3,Other,1,945,4,Female,30,1,3,Manager,2,Divorced,5017,3217,4,Y,No,22,3,2,80,2,13,2,2,30,2,10,9
36,No,Non-Travel,888,Sales,19,4,Marketing,1,946,4,Female,36,3,1,Sales Representative,2,Single,11926,15524,4,Y,No,13,3,3,80,1,8,5,1,9,17,14,4
59,No,Travel_Rarely,250,Sales,2,1,Technical Degree,1,947,4,Male,65,3,3,Manager,1,Single,13740,17093,2,Y,No,16,3,3,80,2,26,0,1,29,16,6,2
34,No,Travel_Frequently,223,Human Resources,7,3,Life Sciences,1,948,4,Male,54,1,2,Manager,1,Single,12572,25413,4,Y,No,16,3,2,80,0,19,2,2,25,10,11,8
30,No,Travel_Rarely,1336,Research & Development,9,1,Marketing,1,949,2,Male,88,1,4,Research Scientist,2,Married,18237,22794,4,Y,No,17,3,1,80,2,37,1,3,11,4,7,1
24,No,Non-Travel,1405,Research & Development,28,4,Other,1,950,1,Female,90,3,4,Healthcare Representative,1,Divorced,12002,20748,7,Y,No,20,3,2,80,1,11,2,2,39,6,4,16
44,No,Non-Travel,639,Research & Development,19,2,Marketing,1,951,3,Female,58,2,1,Laboratory Technician,1,Single,17818,21202,6,Y,No,22,3,3,80,0,21,2,3,4,17,1,11
27,No,Travel_Rarely,1281,Research & Development,16,1,Life Sciences,1,952,4,Female,47,1,3,Healthcare Representative,2,Married,5201,10215,7,Y,No,24,3,3,80,0,36,4,1,8,6,6,8
51,No,Non-Travel,1363,Sales,22,3,Marketing,1,953,2,Male,70,1,3,Manager,2,Married,2752,26149,4,Y,No,24,4,2,80,0,38,0,1,10,17,2,3
53,No,Travel_Frequently,477,Human Resources,25,1,Technical Degree,1,954,3,Male,48,2,1,Human Resources,3,Divorced,9556,20736,1,Y,No,13,3,3,80,1,30,0,3,22,1,14,15
42,No,Travel_Frequently,183,Research & Development,16,3,Medical,1,955,2,Male,33,2,1,Healthcare Representative,4,Married,3341,22340,7,Y,No,11,3,1,80,2,12,1,1,16,5,12,9
23,No,Travel_Rarely,593,Research & Development,18,4,Life Sciences,1,956,4,Male,94,1,2,Healthcare Representative,2,Divorced,15981,5740,8,Y,No,23,3,2,80,2,0,1,2,12,7,9,11
41,No,Travel_Frequently,457,Research & Development,23,1,Life Sciences,1,957,4,Male,70,2,1,Research Director,2,Married,10696,15267,1,Y,No,17,3,3,80,1,37,1,3,16,16,9,10
35,No,Travel_Frequently,1026,Sales,21,2,Life Sciences,1,958,4,Male,44,3,3,Sales Representative,2,Married,16525,9119,0,Y,Yes,22,3,1,80,1,39,0,3,22,3,9,4
40,No,Travel_Rarely,1398,Sales,21,1,Life Sciences,1,959,4,Female,83,3,2,Sales Executive,4,Married,7565,14643,5,Y,No,21,3,3,80,0,8,4,1,38,16,14,10
23,No,Non-Travel,1169,Research & Development,11,2,Marketing,1,960,3,Female,93,3,4,Research Director,3,Married,16947,16947,2,Y,No,13,3,1,80,2,38,4,3,8,15,11,15
46,Yes,Travel_Rarely,1106,Sales,7,3,Technical Degree,1,961,3,Female,44,1,3,Sales Executive,1,Single,1772,19749,0,Y,No,15,3,3,80,1,9,3,3,17,14,10,14
42,No,Travel_Rarely,224,Research & Development,9,4,Other,1,962,2,Male,79,2,4,Manager,4,Married,8517,11083,5,Y,No,14,3,2,80,1,28,0,3,17,14,9,5
34,No,Travel_Rarely,1474,Sales,4,4,Technical Degree,1,963,1,Female,51,3,4,Manager,2,Married,16287,13420,7,Y,No,22,4,3,80,2,39,3,1,29,7,12,12
41,No,Travel_Rarely,809,Research & Development,25,2,Life Sciences,1,964,4,Female,47,2,4,Research Scientist,2,Married,13829,5557,8,Y,No,11,3,2,80,0,29,2,3,25,16,1,15
28,Yes,Travel_Rarely,431,Sales,13,3,Human Resources,1,965,2,Female,31,3,3,Manager,3,Married,2585,16482,5,Y,No,22,3,1,80,0,1,1,3,17,0,2,2
43,No,Travel_Rarely,1092,Research & Development,27,4,Marketing,1,966,2,Male,65,2,4,Manufacturing Director,3,Married,15960,16169,5,Y,Yes,17,3,1,80,0,17,3,2,20,12,13,0
51,Yes,Non-Travel,424,Research & Development,26,3,Human Resources,1,967,2,Male,49,3,3,Laboratory Technician,3,Married,3521,12641,0,Y,No,24,3,3,80,2,27,5,2,32,5,13,16
45,No,Travel_Rarely,1236,Sales,25,2,Marketing,1,968,4,Female,45,3,4,Sales Representative,1,Single,7985,7035,4,Y,Yes,23,4,2,80,1,31,3,3,13,9,3,5
20,No,Travel_Rarely,871,Research & Development,4,2,Life Sciences,1,969,4,Male,96,3,1,Research Director,4,Married,8947,18104,2,Y,No,14,3,2,80,1,23,0,1,9,0,9,8
28,No,Travel_Rarely,1214,Research & Development,19,1,Marketing,1,970,2,Male,59,3,1,Research Director,4,Single,15790,2991,6,Y,Yes,11,3,1,80,1,37,1,3,27,11,12,3
55,Yes,Travel_Rarely,534,Research & Development,2,4,Life Sciences,1,971,4,Male,84,3,3,Manufacturing Director,3,Single,2851,10338,8,Y,No,21,3,1,80,1,13,1,1,13,14,10,6
31,No,Non-Travel,811,Human Resources,9,4,Technical Degree,1,972,2,Male,95,3,4,Manager,1,Married,12971,2699,5,Y,Yes,16,4,3,80,2,24,4,2,18,4,6,10
43,No,Travel_Rarely,895,Research & Development,12,1,Medical,1,973,3,Female,55,3,4,Laboratory Technician,4,Single,5668,5771,4,Y,No,14,3,1,80,0,24,3,2,25,1,9,2
38,No,Travel_Frequently,813,Sales,2,2,Marketing,1,974,4,Male,86,3,4,Manager,2,Divorced,12744,6641,6,Y,No,23,3,1,80,0,31,4,3,9,13,14,15
56,No,Travel_Rarely,1224,Sales,6,2,Life Sciences,1,975,3,Female,98,3,1,Manager,2,Married,6509,10746,8,Y,No,14,3,2,80,0,26,3,1,16,8,11,5
47,No,Travel_Rarely,640,Sales,5,2,Human Resources,1,976,1,Female,31,2,4,Sales Executive,2,Divorced,4500,19252,4,Y,No,12,4,2,80,0,31,0,1,33,0,0,6
25,No,Travel_Rarely,702,Research & Development,5,2,Life Sciences,1,977,4,Male,85,2,4,Healthcare Representative,4,Single,11904,7350,4,Y,No,11,3,2,80,1,30,0,1,13,12,5,11
37,No,Travel_Rarely,1271,Sales,20,3,Human Resources,1,978,1,Male,91,1,3,Manager,3,Married,18683,18427,3,Y,Yes,13,3,1,80,1,23,2,3,25,16,12,6
49,No,Travel_Rarely,358,Research & Development,22,4,Marketing,1,979,2,Male,63,3,4,Laboratory Technician,2,Married,14416,23969,4,Y,Yes,20,3,3,80,2,34,3,1,33,1,5,15
39,No,Travel_Rarely,1314,Research & Development,5,4,Other,1,980,4,Female,85,2,1,Healthcare Representative,3,Divorced,16833,22508,6,Y,Yes,15,3,3,80,0,29,3,2,18,13,7,9
24,No,Travel_Rarely,1365,Research & Development,27,2,Human Resources,1,981,4,Female,84,2,4,Manufacturing Director,1,Married,4485,16824,2,Y,No,22,3,1,80,1,32,1,1,23,5,1,0
26,No,Travel_Frequently,972,Research & Development,4,2,Life Sciences,1,982,4,Female,49,2,1,Research Scientist,2,Single,16003,7250,3,Y,Yes,19,3,3,80,1,32,1,1,30,5,1,7
18,Yes,Travel_Rarely,1000,Sales,9,2,Marketing,1,983,1,Female,79,2,1,Sales Executive,1,Divorced,3749,7867,8,Y,Yes,24,3,1,80,1,26,4,3,39,17,0,2
46,Yes,Travel_Rarely,910,Sales,22,4,Life Sciences,1,984,1,Female,54,2,2,Manager,3,Married,1339,25653,1,Y,No,17,4,3,80,0,32,2,3,5,8,2,15
25,No,Travel_Rarely,778,Research & Development,27,4,Other,1,985,2,Female,54,2,1,Manager,4,Single,10485,12980,7,Y,Yes,14,3,1,80,1,32,0,3,19,14,6,2
21,No,Travel_Rarely,372,Research & Development,10,2,Medical,1,986,3,Female,82,1,2,Research Director,3,Married,16251,18024,8,Y,Yes,18,3,2,80,0,3,3,3,38,6,14,1
52,No,Travel_Frequently,651,Research & Development,16,3,Other,1,987,3,Male,43,2,2,Healthcare Representative,2,Married,8172,5612,4,Y,No,22,3,3,80,0,29,4,3,33,5,7,11
20,No,Travel_Rarely,1239,Research & Development,10,1,Technical Degree,1,988,1,Female,89,1,4,Manager,2,Single,8487,8869,6,Y,No,14,3,2,80,2,14,2,1,21,4,6,7
57,No,Travel_Rarely,1464,Sales,10,1,Marketing,1,989,4,Female,72,1,2,Sales Representative,3,Married,11964,26084,5,Y,No,16,3,2,80,2,28,1,1,6,0,8,14
24,No,Non-Travel,669,Research & Development,19,1,Other,1,990,3,Female,91,3,3,Manufacturing Director,2,Single,13055,7472,0,Y,Yes,22,3,3,80,0,27,2,3,32,6,14,16
44,No,Travel_Rarely,1087,Research & Development,10,4,Medical,1,991,3,Female,98,3,1,Manufacturing Director,2,Married,8880,15728,7,Y,No,11,3,1,80,0,31,4,3,5,17,7,8
18,Yes,Travel_Rarely,460,Research & Development,6,4,Life Sciences,1,992,1,Male,92,3,3,Manufacturing Director,1,Married,2988,8767,8,Y,Yes,24,3,2,80,0,35,0,1,15,7,7,4
44,No,Travel_Rarely,1459,Sales,17,1,Marketing,1,993,2,Female,31,2,2,Manager,4,Married,12325,8538,0,Y,No,16,4,2,80,1,29,1,3,7,11,10,10
33,Yes,Travel_Rarely,1294,Research & Development,5,1,Human Resources,1,994,1,Female,83,3,4,Research Scientist,3,Married,2083,16270,7,Y,No,20,3,1,80,1,37,5,2,22,9,1,3
55,Yes,Travel_Frequently,1464,Research & Development,26,3,Other,1,995,1,Male,45,2,1,Research Director,1,Single,3412,11473,2,Y,No,15,3,1,80,1,11,1,1,17,5,0,9
24,No,Travel_Frequently,899,Sales,6,4,Medical,1,996,4,Male,84,2,3,Manager,2,Single,17413,5821,5,Y,No,24,3,3,80,2,2,0,2,13,15,5,3
40,No,Non-Travel,1386,Human Resources,27,4,Other,1,997,1,Female,72,3,4,Manager,1,Single,16127,22474,7,Y,No,12,3,3,80,0,14,1,1,35,17,6,2
58,No,Travel_Rarely,988,Sales,24,1,Technical Degree,1,998,4,Female,90,3,2,Manager,4,Married,17693,16319,4,Y,No,11,4,1,80,1,9,4,1,14,12,5,15
28,No,Travel_Rarely,1324,Human Resources,27,3,Marketing,1,999,2,Female,67,1,4,Manager,3,Married,11212,24859,7,Y,No,23,3,2,80,1,21,1,1,4,6,6,10
59,No,Travel_Frequently,312,Research & Development,15,3,Life Sciences,1,1000,4,Female,74,1,3,Research Scientist,4,Divorced,7196,25290,6,Y,No,16,3,1,80,2,22,3,1,14,6,7,8
50,No,Travel_Rarely,388,Sales,25,1,Medical,1,1001,2,Female,80,2,4,Manager,4,Single,15850,20467,6,Y,Yes,21,3,3,80,2,10,2,1,10,15,1,0
53,Yes,Travel_Rarely,844,Research & Development,27,1,Other,1,1002,2,Female,71,2,3,Manager,1,Married,1208,17562,6,Y,No,12,3,2,80,0,15,4,1,1,9,0,9
54,No,Travel_Rarely,1148,Research & Development,19,4,Marketing,1,1003,2,Male,53,3,4,Manager,1,Married,9322,6439,8,Y,Yes,19,3,2,80,0,15,0,1,22,14,9,11
58,No,Travel_Rarely,1234,Research & Development,18,1,Other,1,1004,1,Male,59,3,1,Manager,4,Married,5143,10268,5,Y,No,19,3,3,80,1,13,4,3,23,13,7,1
34,No,Travel_Rarely,397,Research & Development,4,2,Marketing,1,1005,4,Female,66,1,4,Manufacturing Director,2,Divorced,15812,15146,5,Y,No,11,3,2,80,1,5,3,3,17,11,7,14
52,Yes,Travel_Frequently,107,Research & Development,8,3,Technical Degree,1,1006,3,Female,82,3,1,Manager,3,Single,2754,21192,8,Y,No,15,3,1,80,1,16,1,3,3,14,13,15
22,No,Travel_Frequently,651,Research & Development,27,1,Other,1,1007,1,Female,92,2,3,Laboratory Technician,2,Single,7678,9140,5,Y,No,18,3,3,80,1,30,1,2,14,7,7,1
49,No,Travel_Rarely,782,Research & Development,16,2,Technical Degree,1,1008,2,Male,40,3,1,Research Director,2,Married,3382,6280,6,Y,No,14,3,2,80,1,9,5,1,11,6,13,12
20,No,Travel_Rarely,896,Sales,24,3,Human Resources,1,1009,3,Female,52,1,4,Sales Representative,3,Married,11528,18816,6,Y,Yes,13,3,3,80,2,19,4,3,2,8,9,10
52,No,Travel_Rarely,304,Research & Development,19,2,Human Resources,1,1010,1,Male,79,2,1,Laboratory Technician,1,Single,9114,11947,1,Y,No,15,3,2,80,0,8,1,3,31,13,6,13
